Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BEATTIE, Kevin ",Central Defender,10,0,0,2,1,0,2,1,0
,"BRAZIL, Alan ",Forward,35,12,0,4,1,0,5,0,0
,"BURLEY, George ",Full Back,38,0,0,4,1,0,6,0,0
,"BUTCHER, Terry ",Central Defender,36,2,0,4,0,0,6,0,0
,"COOPER, Paul ",Goalkeeper,40,0,0,4,0,0,6,0,0
,"D'AVRAY, Mich ",Forward,2,0,0,0,0,0,0,0,0
,"ENDERSBY, Scott ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"GATES, Eric ",Forward,36,13,0,4,0,0,4,0,0
,"HUBBICK, Dave ",Forward,0,0,0,0,0,0,0,0,0
,"HUNTER, Allan ",Central Defender,16,2,0,0,0,0,2,0,0
,"KILGALLON, Mark ",Central Defender,0,0,0,0,0,0,0,0,0
,"MARINER, Paul ",Forward,41,17,0,3,3,0,6,2,0
,"MCCALL, Steve ",Midfielder,10,0,0,0,0,0,2,2,0
,"MILLS, Mick ",Full Back,37,1,0,4,0,0,5,1,0
,"MUHREN, Arnold ",Midfielder,37,4,0,4,0,0,5,2,0
,"NICHOLS, Adam ",Central Defender,0,0,0,0,0,0,0,0,0
,"O'CALLAGHAN, Kevin ",Winger,4,0,0,0,0,0,0,0,0
,"OSBORNE, Roger ",Midfielder,6,0,0,0,0,0,0,0,0
,"OSMAN, Russell ",Central Defender,42,2,0,4,0,0,6,0,0
,"PARKIN, Tommy ",Midfielder,0,0,0,0,0,0,1,0,0
,"PARKINSON, Noel ",Midfielder,0,0,0,0,0,0,2,0,0
,"SIVELL, Laurie ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"SOUTER, Don ",Central Defender,0,0,0,0,0,0,0,0,0
,"THIJSSEN, Frans ",Midfielder,37,2,0,4,0,0,5,1,0
,"TURNER, Robin ",Forward,7,0,0,0,0,0,2,1,0
,"WARK, John ",Midfielder,41,12,5,4,2,0,5,1,0
,"WOODS, Clive ",Winger,9,1,0,1,0,0,1,0,0
