Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALEXANDER, Tim ",Central Defender,0,0,0,0,0,0,0,0,0
,"ANTHROBUS, Steve ",Forward,10,0,0,2,0,0,0,0,0
,"ARDLEY, Neal ",Midfielder,8,0,0,0,0,0,0,0,0
,"BARTON, Warren ",Full Back,42,1,0,2,0,0,3,0,0
,"BENNETT, Mickey ",Winger,5,1,0,0,0,0,3,0,0
,"BLACKWELL, Dean ",Central Defender,4,1,0,0,0,0,1,0,0
,"CASTLEDINE, Stewart ",Midfielder,2,0,0,0,0,0,0,0,0
,"CLARKE, Andy ",Forward,34,3,0,1,0,0,2,1,0
,"CORK, Alan ",Forward,19,2,0,0,0,0,3,0,0
,"DOBBS, Gerald ",Midfielder,4,0,0,0,0,0,0,0,0
,"EARLE, Robbie ",Midfielder,40,14,0,2,0,0,3,1,0
,"ELKINS, Gary ",Full Back,18,1,0,0,0,0,2,0,0
,"FAIRWEATHER, Carlton ",Winger,6,0,0,0,0,0,0,0,0
,"FASHANU, John ",Forward,38,18,5,2,1,0,3,1,1
,"FITZGERALD, Scott ",Central Defender,36,1,0,2,0,0,3,0,0
,"GIBSON, Terry ",Forward,7,0,0,0,0,0,1,0,0
,"HAYES, Martin ",Winger,2,0,0,0,0,0,0,0,0
,"JOSEPH, Roger ",Full Back,26,0,0,0,0,0,2,0,0
,"KRUSZYNSKI, Detsi ",Midfielder,1,0,0,0,0,0,0,0,0
,"MCALLISTER, Brian ",Central Defender,10,0,0,0,0,0,0,0,0
,"MCGEE, Paul ",Winger,16,2,0,2,0,0,2,1,0
,"MILLER, Paul ",Midfielder,22,2,0,0,0,0,0,0,0
,"NEWHOUSE, Aidan ",Forward,12,1,0,2,0,0,0,0,0
,"PHELAN, Terry ",Full Back,37,1,0,2,0,0,3,0,0
,"RYAN, Vaughan ",Midfielder,21,2,0,0,0,0,2,0,0
,"SANCHEZ, Lawrie ",Midfielder,16,3,0,2,0,0,0,0,0
,"SCALES, John ",Central Defender,41,0,0,2,0,0,3,1,0
,"SEGERS, Hans ",Goalkeeper,41,0,0,2,0,0,3,0,0
,"SULLIVAN, Neil ",Goalkeeper,1,0,0,0,0,0,0,0,0
