Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALLPRESS, Tim ",Full Back,0,0,0,0,0,0,1,0,0
,"BEAUMONT, Dave ",Central Defender,9,0,0,0,0,0,2,0,0
,"BLACK, Kingsley ",Winger,4,0,0,0,0,0,0,0,0
,"CAMPBELL, Jamie ",Midfielder,11,0,0,1,0,0,1,0,0
,"CHAMBERLAIN, Alec ",Goalkeeper,24,0,0,1,0,0,3,0,0
,"DAY, Mervyn ",Goalkeeper,4,0,0,0,0,0,0,0,0
,"DREYER, John ",Central Defender,42,2,1,1,0,0,1,0,0
,"ELLIOTT, Andy ",Midfielder,0,0,0,0,0,0,0,0,0
,"FARRELL, Sean ",Forward,4,0,0,0,0,0,0,0,0
,"GLOVER, Lee ",Forward,1,0,0,0,0,0,0,0,0
,"GRAY, Phil ",Forward,14,3,0,0,0,0,2,3,0
,"HARFORD, Mick ",Forward,29,12,0,0,0,0,2,0,0
,"HARVEY, Richard ",Full Back,32,2,0,1,0,0,1,0,0
,"HOLSGROVE, Paul ",Midfielder,1,0,0,0,0,0,0,0,0
,"HUGHES, Ceri ",Midfielder,18,0,0,0,0,0,1,0,0
,"JACKSON, Matt ",Central Defender,9,0,0,0,0,0,2,0,0
,"JAMES, Julian ",Full Back,28,2,0,1,0,0,1,0,0
,"KAMARA, Chris ",Midfielder,28,0,0,1,0,0,0,0,0
,"LINTON, Des ",Full Back,3,0,0,0,0,0,0,0,0
,"MCDONOUGH, Darron ",Midfielder,9,0,0,0,0,0,0,0,0
,"NOGAN, Kurt ",Forward,14,1,0,0,0,0,3,1,0
,"NORTH, Marc ",Forward,0,0,0,0,0,0,0,0,0
,"OAKES, Scott ",Winger,21,2,0,1,0,0,0,0,0
,"PEAKE, Trevor ",Central Defender,38,0,0,1,0,0,1,0,0
,"PEMBRIDGE, Mark ",Midfielder,42,5,2,1,0,0,3,0,0
,"PREECE, David ",Midfielder,38,3,0,1,0,0,2,0,0
,"REES, Jason ",Midfielder,5,0,0,0,0,0,1,0,0
,"RODGER, Graham ",Central Defender,12,0,0,0,0,0,2,0,0
,"SALTON, Darren ",Central Defender,3,0,0,0,0,0,2,0,0
,"SOMMER, Jurgen ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"STEIN, Brian ",Forward,39,3,0,1,0,0,2,0,0
,"SUTTON, Steve ",Goalkeeper,14,0,0,0,0,0,0,0,0
,"TELFER, Paul ",Winger,20,1,0,1,0,0,3,1,0
,"THOMPSON, Steve ",Midfielder,5,0,0,0,0,0,2,0,0
,"VARADI, Imre ",Forward,6,1,0,0,0,0,0,0,0
,"WILLIAMS, Martin ",Winger,1,0,0,0,0,0,1,0,0
