Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAIN, John ",Midfielder,3+1,0,0,0,0,0,0+1,0,0
,"CASHLEY, Ray ",Goalkeeper,2,0,0,0,0,0,2,0,0
,"COLLIER, Gary ",Central Defender,9,0,0,0,0,0,0,0,0
,"COOPER, Terry ",Full Back,11,0,0,0,0,0,2,0,0
,"CORMACK, Peter ",Midfielder,14+3,3,2,2,0,0,3+1,1,1
,"GARLAND, Chris ",Forward,4+1,1,0,0,0,0,4+1,2,0
,"GILLIES, Don ",Full Back,27,1,0,2,0,0,2+1,0,0
,"GOW, Gerry ",Midfielder,38,5,0,2,1,0,2,0,0
,"HUNTER, Norman ",Central Defender,39,1,0,2,0,0,6,1,0
,"JANTUNEN, Pertti ",Midfielder,0+1,0,0,0,0,0,0,0,0
,"MABBUTT, Kevin ",Forward,26+1,9,0,0,0,0,2,0,0
,"MANN, Jimmy ",Midfielder,23+5,1,0,0+1,0,0,5,2,0
,"MCNEILL, Brian ",Full Back,0,0,0,0,0,0,1,0,0
,"MEIJER, Geert ",Winger,9,2,0,0,0,0,0,0,0
,"PRITCHARD, Howard ",Winger,1,0,0,0,0,0,1,0,0
,"RITCHIE, Tom ",Forward,39+1,9,2,2,1,0,6,4,0
,"RODGERS, David ",Central Defender,36,5,0,2,1,0,6,0,0
,"ROYLE, Joe ",Forward,40,7,0,2,0,0,5,1,0
,"SHAW, John ",Goalkeeper,40,0,0,2,0,0,4,0,0
,"SWEENEY, Gerry ",Full Back,42,0,0,2,0,0,6,0,0
,"TAINTON, Trevor ",Midfielder,37,1,0,2,0,0,6,1,0
,"WHITEHEAD, Clive ",Winger,22+8,2,0,2,0,0,3+2,1,0
