Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALLEN, Malcolm ",Forward,23,5,0,5,7,1,4,0,0
,"BOWEN, Mark ",Full Back,35,2,0,6,0,0,4,0,0
,"BUTTERWORTH, Ian ",Central Defender,37,2,0,6,0,0,4,0,0
,"CONEY, Dean ",Forward,8,1,0,0,0,0,0,0,0
,"COOK, Paul ",Midfielder,4,0,0,0,0,0,2,0,0
,"CROOK, Ian ",Midfielder,26,1,0,4,0,0,4,1,0
,"CULVERHOUSE, Ian ",Full Back,38,0,0,6,0,0,5,1,0
,"FLECK, Robert ",Forward,33,10,0,3,4,0,3,1,0
,"FOX, Ruel ",Winger,4,0,0,2,0,0,3,0,0
,"GORDON, Dale ",Winger,38,5,0,6,2,0,5,1,0
,"GOSS, Jerry ",Midfielder,0,0,0,0,0,0,1,1,0
,"GUNN, Bryan ",Goalkeeper,37,0,0,6,0,0,5,0,0
,"LINIGHAN, Andy ",Central Defender,37,4,0,6,0,0,5,0,0
,"LORMOR, Tony ",Forward,0,0,0,0,0,0,0,0,0
,"PHELAN, Mike ",Midfielder,37,2,0,5,0,0,5,0,0
,"PUTNEY, Trevor ",Midfielder,33,4,0,6,1,0,5,0,0
,"REEVES, Alan ",Central Defender,0,0,0,0,0,0,0,0,0
,"ROSARIO, Robert ",Forward,27,4,0,5,0,0,4,2,0
,"SHEFFIELD, Jon ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"TAYLOR, Alan ",Forward,4,1,0,1,0,0,1,0,0
,"TOWNSEND, Andy ",Midfielder,36,5,0,6,2,0,2,0,0
