Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAKER, Gerry ",Forward,11,1,0,0,0,0,0,0,0
,"BLOCKLEY, Jeff ",Central Defender,12,0,0,0,0,0,0,0,0
,"BRUCK, Dietmar ",Full Back,13,0,0,0,0,0,3,0,0
,"CARR, Willie ",Midfielder,36,3,0,2,0,0,3,0,0
,"CATTLIN, Chris ",Full Back,33,0,0,2,0,0,3,0,0
,"CLEMENTS, Dave ",Midfielder,37,3,0,2,0,0,4,1,0
,"COOP, Mick ",Full Back,37,0,0,2,0,0,4,0,0
,"CURTIS, George ",Central Defender,30,2,0,2,1,0,3,0,0
,"DIGHTON, Dick ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"DOBBING, Bobby ",Full Back,0,0,0,0,0,0,0,0,0
,"GIBSON, Ian ",Midfielder,18,3,0,0,0,0,4,1,0
,"GLAZIER, Bill ",Goalkeeper,42,0,0,2,0,0,5,0,0
,"HANNIGAN, Ernie ",Winger,16,1,0,1,0,0,3,0,0
,"HATELEY, Tony ",Forward,17,4,0,1,0,0,2,1,0
,"HILL, Brian ",Midfielder,31,0,0,2,0,0,5,0,0
,"HUNT, Ernie ",Forward,39,11,1,2,0,0,5,2,0
,"MACHIN, Ernie ",Midfielder,41,5,0,2,1,0,4,0,0
,"MARTIN, Neil ",Forward,25,9,1,2,0,0,2,0,0
,"PADDON, Graham ",Midfielder,1,0,0,0,0,0,0,0,0
,"SETTERS, Maurice ",Central Defender,17,2,0,0,0,0,4,0,0
,"SHEPHERD, Trevor ",Winger,13,1,0,2,1,0,0,0,0
,"TAYLOR, Brian ",Full Back,0,0,0,0,0,0,0,0,0
,"TUDOR, John ",Forward,17,1,0,0,0,0,4,2,0
