Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ADAMS, Micky ",Full Back,11,2,0,0,0,0,4,1,0
,"BASTOCK, Paul ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"BENNETT, Dave ",Winger,31,7,0,5,3,0,6,2,0
,"BORROWS, Brian ",Full Back,41,1,1,5,0,0,6,0,0
,"COOK, Mike ",Midfielder,0,0,0,0,0,0,0,0,0
,"CULPIN, Paul ",Forward,2,1,0,0,0,0,0,0,0
,"DOBSON, Tony ",Central Defender,1,0,0,0,0,0,0,0,0
,"DOWNS, Greg ",Full Back,39,2,0,6,1,0,6,0,0
,"EMERSON, Dean ",Midfielder,19,0,0,2,0,0,1,0,0
,"EVANS, Gareth ",Forward,1,0,0,0,0,0,0,0,0
,"FINDLAY, Jake ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"GYNN, Micky ",Midfielder,22,5,0,4,2,0,4,0,0
,"HOUCHEN, Keith ",Forward,20,2,0,5,5,0,1,0,0
,"KILCLINE, Brian ",Central Defender,29,3,1,6,0,0,2,1,0
,"LANE, Martin ",Full Back,1,0,0,0,0,0,0,0,0
,"LIVINGSTONE, Steve ",Forward,3,0,0,0,0,0,0,0,0
,"MCGRATH, Lloyd ",Midfielder,30,3,0,4,0,0,5,0,0
,"MCGRORY, Shaun ",Full Back,0,0,0,0,0,0,0,0,0
,"OGRIZOVIC, Steve ",Goalkeeper,42,1,0,6,0,0,6,0,0
,"PAINTER, Ian ",Forward,3,0,0,0,0,0,3,0,0
,"PEAKE, Trevor ",Central Defender,39,0,0,6,0,0,5,0,0
,"PHILLIPS, David ",Midfielder,39,4,0,6,0,0,6,1,1
,"PICKERING, Nick ",Midfielder,36,5,0,6,0,0,6,0,0
,"REGIS, Cyrille ",Forward,40,12,0,6,2,0,5,2,0
,"RODGER, Graham ",Central Defender,6,0,0,1,0,0,0,0,0
,"SEDGLEY, Steve ",Midfielder,26,0,0,2,0,0,5,1,1
,"WILLIAMS, Andy ",Midfielder,1,0,0,0,0,0,0,0,0
