Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BATES, Mick ",Midfielder,3,0,0,0,0,0,5,1,0
,"BREMNER, Billy ",Midfielder,27,1,0,8,0,0,9,3,0
,"CHERRY, Trevor ",Central Defender,27,2,0,1,0,0,9,2,0
,"CLARKE, Allan ",Forward,34,14,0,7,3,0,12,5,0
,"COOPER, Terry ",Full Back,11,0,0,0,0,0,5,0,0
,"GENNOE, Terry ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"GILES, Johnny ",Midfielder,29,1,0,7,1,0,9,0,0
,"GRAY, Eddie ",Winger,12,1,0,6,1,0,4,0,0
,"GRAY, Frank ",Full Back,18,2,0,8,0,0,7,0,0
,"HAMPTON, Peter ",Full Back,2,0,0,0,0,0,1,0,0
,"HARRIS, Carl ",Winger,3,1,0,0,0,0,1,0,0
,"HARVEY, David ",Goalkeeper,27,0,0,3,0,0,9,0,0
,"HUNTER, Norman ",Central Defender,25,1,0,4,0,0,13,0,0
,"JORDAN, Joe ",Forward,29,4,0,6,0,0,13,2,0
,"LETHEREN, Glan ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"LIDDELL, Garry ",Forward,1,0,0,0,0,0,0,0,0
,"LORIMER, Peter ",Forward,36,9,2,4,0,0,14,7,2
,"MADELEY, Paul ",Central Defender,38,1,0,8,0,0,14,0,0
,"MCGOVERN, John ",Midfielder,4,0,0,0,0,0,0,0,0
,"MCKENZIE, Duncan ",Forward,27,11,0,7,2,0,5,0,0
,"MCQUEEN, Gordon ",Central Defender,33,2,0,4,0,0,12,3,0
,"O'HARE, John ",Forward,6,1,0,0,0,0,1,0,0
,"PUNTON, Bill ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"REANEY, Paul ",Full Back,39,0,0,7,0,0,13,0,0
,"STEVENSON, Byron ",Midfielder,1,0,0,0,0,0,0,0,0
,"STEWART, David ",Goalkeeper,14,0,0,5,0,0,6,0,0
,"THOMAS, Gwyn ",Midfielder,1,0,0,0,0,0,0,0,0
,"YORATH, Terry ",Midfielder,33,5,0,7,0,0,13,1,0
