Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALDRIDGE, John ",Forward,39,23,5,2,1,0,12,7,2
,"BARNETT, Gary ",Winger,2,0,0,0,0,0,0,0,0
,"BRIGGS, Gary ",Central Defender,38,0,0,2,0,0,11,2,0
,"BROCK, Kevin ",Midfielder,23,0,0,1,0,0,6,0,0
,"CHARLES, Jeremy ",Forward,28,9,0,0,0,0,9,3,0
,"FOLEY, Peter ",Forward,0,0,0,0,0,0,0,0,0
,"HAMILTON, Billy ",Forward,8,3,0,0,0,0,0,0,0
,"HARDWICK, Steve ",Goalkeeper,23,0,0,0,0,0,8,0,0
,"HEBBERD, Trevor ",Midfielder,41,3,0,2,0,0,13,3,0
,"HOUGHTON, Ray ",Midfielder,35,4,0,2,0,0,12,3,0
,"JONES, Mark ",Winger,6,0,0,1,0,0,4,0,0
,"JUDGE, Alan ",Goalkeeper,19,0,0,2,0,0,5,0,0
,"LANGAN, David ",Full Back,34,0,0,0,0,0,8,0,0
,"LEWORTHY, Dave ",Forward,7,4,0,2,0,0,0,0,0
,"MCDERMOTT, Brian ",Winger,4,0,0,0,0,0,0,0,0
,"MCDONALD, Bobby ",Full Back,14,3,0,0,0,0,4,0,0
,"PERRYMAN, Steve ",Central Defender,9,0,0,0,0,0,0,0,0
,"PHILLIPS, Les ",Midfielder,28,2,0,2,0,0,12,3,0
,"RECK, Sean ",Midfielder,0,0,0,0,0,0,0,0,0
,"RHOADES-BROWN, Peter ",Winger,17,3,0,1,0,0,9,1,0
,"SHOTTON, Malcolm ",Central Defender,42,0,0,2,0,0,13,0,0
,"SLATTER, Neil ",Full Back,22,2,0,2,1,0,10,1,0
,"THOMAS, Andy ",Midfielder,17,2,0,0,0,0,7,5,0
,"TREWICK, John ",Midfielder,35,3,3,2,0,0,11,0,0
