Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALLEN, Clive ",Forward,25,14,0,0,0,0,3,1,0
,"BURKE, Steve ",Winger,5,0,0,0,0,0,0,0,0
,"CHARLES, Jeremy ",Forward,12,5,0,1,0,0,0,0,0
,"DAWES, Ian ",Full Back,42,2,0,1,0,0,3,0,0
,"FENWICK, Terry ",Central Defender,41,10,4,1,0,0,3,0,0
,"FEREDAY, Wayne ",Winger,17,4,0,1,0,0,2,0,0
,"FILLERY, Mike ",Midfielder,30,1,0,1,0,0,2,0,0
,"FLANAGAN, Mike ",Forward,5,0,0,0,0,0,0,0,0
,"GREGORY, John ",Midfielder,37,7,0,1,1,0,2,1,0
,"HAZELL, Bob ",Central Defender,6,0,0,0,0,0,0,0,0
,"HUCKER, Peter ",Goalkeeper,42,0,0,1,0,0,3,0,0
,"MCCLURE, Doug ",Full Back,0,0,0,0,0,0,0,0,0
,"MCDONALD, Alan ",Central Defender,5,0,0,0,0,0,3,1,0
,"MICKLEWHITE, Gary ",Winger,30,2,0,0,0,0,3,1,0
,"NEILL, Warren ",Full Back,41,1,0,1,0,0,2,0,0
,"ROEDER, Glenn ",Central Defender,1,0,0,0,0,0,0,0,0
,"SEALY, Tony ",Forward,8,0,0,0,0,0,1,0,0
,"SIMMONS, Tony ",Forward,0,0,0,0,0,0,0,0,0
,"STAINROD, Simon ",Forward,41,13,0,1,0,0,3,3,0
,"STEWART, Ian ",Winger,31,2,0,1,0,0,3,2,0
,"STUART, Mark ",Winger,0,0,0,0,0,0,0,0,0
,"WADDOCK, Gary ",Midfielder,36,3,0,1,0,0,3,1,0
,"WICKS, Steve ",Central Defender,31,2,0,1,0,0,0,0,0
