Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BIRCH, Paul ",Midfielder,25,3,0,1,0,0,3,0,0
,"BRADLEY, Darren ",Central Defender,2,0,0,0,0,0,0,0,0
,"BREMNER, Des ",Midfielder,4,1,0,0,0,0,0,0,0
,"COWANS, Gordon ",Midfielder,30,1,0,1,0,0,3,1,0
,"CURBISHLEY, Alan ",Midfielder,3,0,0,0,0,0,0,0,0
,"DALEY, Tony ",Winger,5,0,0,0,0,0,0,0,0
,"DAY, Mervyn ",Goalkeeper,16,0,0,0,0,0,3,0,0
,"DORIGO, Tony ",Full Back,31,0,0,1,0,0,2,0,0
,"EVANS, Allan ",Central Defender,37,6,5,0,0,0,2,0,0
,"FOSTER, Karl ",Forward,0,0,0,0,0,0,0,0,0
,"FOSTER, Steve ",Central Defender,9,2,0,0,0,0,2,0,0
,"GIBSON, Colin ",Full Back,40,4,0,1,0,0,3,2,0
,"GLOVER, Dean ",Central Defender,5,0,0,0,0,0,0,0,0
,"HELLIN, Matthew ",Central Defender,0,0,0,0,0,0,0,0,0
,"KERR, Paul ",Midfielder,10,0,0,0,0,0,2,2,0
,"MCMAHON, Steve ",Midfielder,35,2,0,1,0,0,3,0,0
,"MORTIMER, Dennis ",Midfielder,6,0,0,0,0,0,0,0,0
,"NORTON, David ",Full Back,2,0,0,0,0,0,0,0,0
,"ORMSBY, Brendan ",Central Defender,32,2,0,1,0,0,2,0,0
,"POOLE, Kevin ",Goalkeeper,7,0,0,0,0,0,0,0,0
,"RIDEOUT, Paul ",Forward,29,14,0,1,0,0,2,1,0
,"SIX, Didier ",Winger,16,2,0,0,0,0,2,0,0
,"SPINK, Nigel ",Goalkeeper,19,0,0,1,0,0,0,0,0
,"WALKER, Ray ",Midfielder,7,0,0,0,0,0,0,0,0
,"WALTERS, Mark ",Winger,36,10,0,1,0,0,2,0,0
,"WILLIAMS, Gary ",Full Back,38,0,0,1,0,0,3,0,0
,"WITHE, Peter ",Forward,40,12,0,1,0,0,2,0,0
