Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"CHARLES, Jeremy ",Forward,30+2,2,0,1,0,0,9,4,0
,"CURTIS, Alan ",Forward,17+4,4,0,1,0,0,6,2,0
,"DAVIES, Dai ",Goalkeeper,30,0,0,1,0,0,9,0,0
,"EVANS, Wyndham ",Full Back,6,0,0,0,0,0,1,0,0
,"GALE, Darren ",Forward,10+5,3,0,1,1,0,1,2,0
,"HADZIABDIC, Dzemal ",Full Back,24+1,0,0,1,0,0,9,1,0
,"IRWIN, Colin ",Central Defender,8,0,0,0,0,0,3,1,0
,"JAMES, Leighton ",Winger,14+5,2,0,0,0,0,5+2,0,0
,"JAMES, Robbie ",Midfielder,40,9,2,1,0,0,9,0,0
,"KENNEDY, Ray ",Midfielder,21,0,0,0,0,0,7,0,0
,"LAKE, Huw ",Midfielder,0+1,0,0,0,0,0,0,0,0
,"LATCHFORD, Bob ",Forward,38,20,0,1,0,0,9,5,0
,"LEWIS, Dudley ",Central Defender,23,1,0,1,0,0,3+1,0,0
,"LOVERIDGE, Jimmy ",Midfielder,16+1,1,0,0,0,0,3+1,3,0
,"MAHONEY, John ",Midfielder,24,0,0,0+1,0,0,6,0,0
,"MARUSTIK, Chris ",Midfielder,22+1,1,0,1,0,0,6,0,0
,"PASCOE, Colin ",Winger,4+3,1,0,0,0,0,0,0,0
,"RAJKOVIC, Ante ",Central Defender,33,1,0,1,0,0,7,1,0
,"RICHARDS, Gary ",Full Back,15,0,0,1,0,0,0,0,0
,"ROBINSON, Neil ",Full Back,17+1,0,0,0,0,0,1,0,0
,"SANDER, Chris ",Goalkeeper,12,0,0,0,0,0,1,0,0
,"STANLEY, Garry ",Midfielder,24+4,0,0,0,0,0,7,0,0
,"STEVENSON, Nigel ",Central Defender,24+2,1,0,0,0,0,6,1,0
,"THOMPSON, Max ",Central Defender,3,1,0,0,0,0,2+1,0,0
,"TOSHACK, John ",Forward,0,0,0,0,0,0,0+1,1,0
,"WALSH, Ian ",Forward,7+1,3,0,0,0,0,0+4,3,0
