Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALLARDYCE, Sam ",Central Defender,20,1,0,0,0,0,5,0,0
,"BURKE, David ",Full Back,20,1,0,0,0,0,4,0,0
,"DUNNE, Tony ",Full Back,26,0,0,1,0,0,1,0,0
,"EVANS, Steve ",,0,0,0,0,0,0,0,0,0
,"FELGATE, David ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"GOWLING, Alan ",Forward,36,15,0,1,0,0,5,1,0
,"GRAHAM, Mike ",Full Back,9,0,0,0,0,0,3,0,0
,"GREAVES, Roy ",Midfielder,41,1,0,1,0,0,5,0,0
,"JONES, Garry ",Forward,1,0,0,0,0,0,0,0,0
,"JONES, Paul ",Central Defender,32,1,0,1,0,0,3,0,0
,"MCDONAGH, Jim ",        	Goalkeeper,42,0,0,1,0,0,4,0,0
,"MCNAB, Neil ",Midfielder,23,3,0,1,0,0,0,0,0
,"MOORES, Craig ",Forward,0,0,0,0,0,0,1,0,0
,"MORGAN, Willie ",Winger,41,2,0,1,0,0,2,0,0
,"NICHOLSON, Peter ",Full Back,34,0,0,1,0,0,2,0,0
,"NOWAK, Tadeusz ",Winger,2,0,0,0,0,0,0,0,0
,"POOLE, Terry ",Goalkeeper,0,0,0,0,0,0,1,0,0
,"REID, Peter ",Midfielder,14,0,0,0,0,0,3,0,0
,"SMITH, Brian ",Midfielder,20,1,0,1,1,0,0,0,0
,"THOMPSON, Chris ",Midfielder,0,0,0,0,0,0,1,0,0
,"TRAIN, Ray ",Midfielder,5,0,0,0,0,0,3,0,0
,"WALSH, Mike ",Central Defender,42,1,0,1,0,0,5,0,0
,"WHATMORE, Neil ",Forward,29,3,0,0,0,0,5,1,0
,"WORTHINGTON, Frank ",Forward,42,24,5,1,0,0,5,2,1
