Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ADKINS, Nigel ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"DALGLISH, Kenny ",Forward,42,13,0,3,2,0,17,7,0
,"GROBBELAAR, Bruce ",Goalkeeper,42,0,0,3,0,0,17,0,0
,"HANSEN, Alan ",Central Defender,35,0,0,3,1,0,14,1,0
,"JOHNSON, David ",Forward,15,2,0,1,0,0,9,5,0
,"JOHNSTON, Craig ",Midfielder,18,6,0,1,0,0,4,1,0
,"KENNEDY, Alan ",Full Back,34,3,0,3,0,0,10,0,0
,"KENNEDY, Ray ",Midfielder,15,2,0,0,0,0,8,1,0
,"LAWRENSON, Mark ",Central Defender,39,2,0,3,1,0,17,1,0
,"LEE, Andy ",Full Back,0,0,0,0,0,0,0,0,0
,"LEE, Sammy ",Midfielder,35,3,0,2,0,0,12,1,0
,"MCDERMOTT, Terry ",Midfielder,29,14,5,3,0,0,16,6,2
,"NEAL, Phil ",Full Back,42,2,2,3,0,0,17,1,0
,"RUSH, Ian ",Forward,32,17,0,3,3,0,14,10,0
,"SHEEDY, Kevin ",Midfielder,2,0,0,0,0,0,2,2,0
,"SOUNESS, Graeme ",Midfielder,35,5,0,3,0,0,16,1,0
,"THOMPSON, Phil ",Central Defender,34,0,0,1,0,0,13,0,0
,"WHELAN, Ronnie ",Midfielder,32,10,0,3,0,0,12,4,0
