Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BEAUMONT, Dave ",Central Defender,33,0,0,1,0,0,5,0,0
,"BLACK, Kingsley ",Winger,37,7,0,3,1,0,3,2,0
,"BREACKER, Tim ",Full Back,8,0,0,0,0,0,1,0,0
,"CHAMBERLAIN, Alec ",Goalkeeper,38,0,0,3,0,0,5,0,0
,"COOPER, David ",Full Back,0,0,0,0,0,0,0,0,0
,"DOWIE, Iain ",Forward,29,7,0,2,0,0,4,0,0
,"DREYER, John ",Central Defender,38,3,3,3,0,0,5,1,0
,"ELSTRUP, Lars ",Forward,37,15,0,3,2,0,4,1,0
,"FARRELL, Sean ",Forward,20,1,0,3,1,0,3,2,0
,"HARVEY, Richard ",Full Back,29,0,0,3,0,0,4,1,0
,"HOLSGROVE, Paul ",Midfielder,1,0,0,0,0,0,0,0,0
,"HUGHES, Ceri ",Midfielder,17,1,0,0,0,0,2,0,0
,"JACKSON, Matt ",Central Defender,0,0,0,0,0,0,1,0,0
,"JAMES, Julian ",Full Back,17,1,0,3,0,0,5,0,0
,"JOHNSON, Marvin ",Central Defender,26,0,0,1,0,0,3,0,0
,"MCDONOUGH, Darron ",Midfielder,26,0,0,3,0,0,1,0,0
,"NOGAN, Kurt ",Forward,9,0,0,0,0,0,3,0,0
,"PEMBRIDGE, Mark ",Midfielder,18,1,0,3,0,0,3,0,0
,"PREECE, David ",Midfielder,37,1,0,3,0,0,4,0,0
,"REES, Jason ",Midfielder,21,0,0,1,0,0,5,2,0
,"RODGER, Graham ",Central Defender,14,2,0,0,0,0,2,0,0
,"RUTHERFORD, Ian ",Forward,0,0,0,0,0,0,0,0,0
,"TELFER, Paul ",Winger,1,0,0,0,0,0,0,0,0
,"WILLIAMS, Steve ",Midfielder,16,0,0,2,0,0,2,0,0
