Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ANDERSON, John ",Full Back,35,1,0,3,0,0,2,0,0
,"BAILEY, John ",Full Back,4,0,0,0,0,0,0,0,0
,"BOGIE, Ian ",Midfielder,7,0,0,0,0,0,2,1,0
,"CAIZLEY, Kevin ",Midfielder,0,0,0,0,0,0,0,0,0
,"CORNWELL, John ",Midfielder,24,1,0,1,0,0,4,0,0
,"CRAIG, Albert ",Winger,3,0,0,1,0,0,2,0,0
,"DIGWEED, Perry ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"GASCOIGNE, Paul ",Midfielder,35,7,0,3,3,1,5,1,0
,"GODDARD, Paul ",Forward,35,8,0,3,1,0,3,1,0
,"HODGES, Glyn ",Winger,7,0,0,0,0,0,0,0,0
,"HUNTER, Barry ",Central Defender,0,0,0,0,0,0,0,0,0
,"JACKSON, Darren ",Winger,31,2,0,3,1,0,3,1,0
,"JACKSON, Peter ",Central Defender,28,2,0,3,0,0,5,0,0
,"KELLY, Gary ",Goalkeeper,37,0,0,3,0,0,4,0,0
,"LORMOR, Tony ",Forward,5,2,0,0,0,0,0,0,0
,"MCCREERY, David ",Midfielder,35,1,0,1,0,0,3,0,0
,"MCDONALD, Neil ",Full Back,40,3,3,3,1,0,5,1,1
,"MIRANDINHA, xxx ",Forward,26,11,0,2,0,0,4,2,0
,"O'NEILL, Michael ",Midfielder,21,12,0,3,1,0,2,0,0
,"ROBINSON, Mike ",Full Back,0,0,0,0,0,0,0,0,0
,"ROEDER, Glenn ",Central Defender,37,1,0,3,0,0,3,0,0
,"SCOTT, Kevin ",Central Defender,4,1,0,0,0,0,2,1,0
,"STEPHENSON, Paul ",Winger,7,0,0,0,0,0,2,0,0
,"THOMAS, Andy ",Midfielder,4,0,0,0,0,0,0,0,0
,"THOMAS, Martin ",Goalkeeper,3,0,0,0,0,0,1,0,0
,"TINNION, Brian ",Midfielder,16,1,0,0,0,0,3,0,0
,"WHARTON, Ken ",Full Back,31,2,0,3,0,0,3,0,0
