Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"CAMPBELL, David ",Midfielder,8,0,0,0,0,0,0,0,0
,"CARR, Franz ",Winger,22,4,0,0,0,0,3,1,0
,"CHETTLE, Steve ",Central Defender,30,0,0,4,0,0,3,0,0
,"CLOUGH, Nigel ",Forward,34,19,3,3,1,0,3,2,0
,"CROSBY, Gary ",Winger,14,1,0,3,1,0,0,0,0
,"FLEMING, Gary ",Full Back,22,0,0,2,0,0,2,0,0
,"FOSTER, Colin ",Central Defender,39,2,0,5,0,0,4,0,0
,"GAYNOR, Tommy ",Forward,12,3,0,2,0,0,0,0,0
,"GLOVER, Lee ",Forward,20,3,0,2,1,0,1,0,0
,"JEMSON, Nigel ",Forward,0,0,0,0,0,0,0,0,0
,"LOCKER, Steve ",Central Defender,0,0,0,0,0,0,0,0,0
,"OSVOLD, Kjetil ",Winger,3,0,0,0,0,0,1,0,0
,"PARKER, Garry ",Midfielder,2,0,0,0,0,0,0,0,0
,"PEARCE, Stuart ",Full Back,34,5,3,5,1,0,4,0,0
,"PLUMMER, Calvin ",Winger,8,2,0,2,2,0,1,0,0
,"PRICE, Gareth ",Midfielder,0,0,0,0,0,0,0,0,0
,"RICE, Brian ",Winger,30,2,0,4,1,0,4,0,0
,"SCOTT, Martin ",Full Back,0,0,0,0,0,0,0,0,0
,"SEGERS, Hans ",Goalkeeper,5,0,0,0,0,0,0,0,0
,"STARBUCK, Phil ",Forward,10,0,0,0,0,0,2,0,0
,"STUBBS, Billy ",Forward,0,0,0,0,0,0,0,0,0
,"SUTTON, Steve ",Goalkeeper,35,0,0,5,0,0,4,0,0
,"WALKER, Des ",Central Defender,35,0,0,5,0,0,4,0,0
,"WASSALL, Darren ",Central Defender,3,0,0,0,0,0,0,0,0
,"WEBB, Neil ",Midfielder,40,13,0,5,0,0,4,3,0
,"WILKINSON, Paul ",Forward,26,5,0,5,2,0,4,1,0
,"WILLIAMS, Brett ",Full Back,4,0,0,0,0,0,0,0,0
,"WILSON, Terry ",Central Defender,36,5,0,5,1,0,4,0,0
